#{"t_start": 1701938071.153871, "env_id": "manipulator_mujoco/UR5eSBEnvPos-v0"}
r,l,t
-29.184445,21,508.101244
-44.425496,21,510.241387
-64.408053,21,512.459285
40.241224,20,514.548234
-27.47248,21,516.612208
-27.001972,21,518.7212
-28.718521,21,520.778227
-50.759243,21,522.827689
-22.176307,21,524.902916
-18.257285,21,527.127963
59.725744,3,527.42352
-26.961957,21,529.478684
-29.172831,21,531.518514
59.179268,4,531.91497
-32.334167,21,533.977405
35.296681,18,535.718786
-33.137551,21,537.889446
-34.300129,21,540.187567
-29.417002,21,542.438724
-27.454575,21,544.533776
22.299647,19,546.695202
-17.91444,21,548.975535
-20.748985,21,551.102664
-20.2748,21,553.196656
-14.235344,21,555.264655
-19.889068,21,557.31954
-33.680288,21,559.485819
-37.766886,21,561.565161
58.011845,7,562.243749
-31.577067,21,564.389184
-58.662336,21,566.439469
58.498785,6,567.027347
49.457826,10,568.015629
-27.987495,21,570.086774
-32.724034,21,572.23553
-28.35363,21,574.306226
58.79497,4,574.68811
-38.38081,21,576.760499
46.594938,14,578.143444
53.882507,7,578.846442
-34.209181,21,581.016523
-13.982409,21,583.113071
-19.483455,21,585.177144
-46.793136,21,587.230169
-20.671598,21,589.293717
-45.12829,21,591.36351
44.8995,19,593.254461
50.942171,11,594.353916
-24.076734,21,596.428334
-19.482064,21,598.523732
-21.76772,21,600.69548
-24.078523,21,602.796401
42.449871,16,604.507552
-40.043805,21,606.648505
58.082844,5,607.144293
57.15073,8,607.941939
-14.732905,21,610.019448
-29.459212,21,612.079488
-43.841122,21,614.26144
-19.25932,21,616.352385
-34.56583,21,618.41747
-23.019073,21,620.516006
57.401151,7,621.207157
-23.77003,21,623.377212
40.343304,19,625.35479
-45.577844,21,627.416493
52.266255,12,628.601873
56.505778,6,629.287844
53.564224,10,630.269685
52.442897,11,631.353281
54.625943,9,632.245601
57.113888,6,632.835094
-28.098642,21,635.116439
-25.650616,21,637.229341
48.158226,17,638.945235
42.590425,18,640.776579
41.421748,16,642.325742
55.560656,7,643.005173
53.550037,11,644.091648
41.881447,15,645.622598
58.571037,6,646.226644
-18.637379,21,648.309045
-19.596289,21,650.364257
-37.594481,21,652.43566
58.119043,5,652.943339
44.02215,17,654.822398
56.403415,7,655.518431
-29.578666,21,657.640977
-26.781562,21,659.732892
-26.100891,21,661.807323
-44.228186,21,663.868547
-33.289986,21,665.925156
59.973693,1,666.021553
56.107592,7,666.714635
-44.034456,21,668.797091
55.426061,9,669.677578
50.0255,11,670.74085
